date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR 1,WINDOW 1,WINDOW 2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-09-23 09:25:00,"26,5","53,6",361,"2,47","2,62","2,62","2,62",0,592,"43,9",28,0,0,0,no ventilation,1775,"22,2",74,9,17,41,"0,2"
2024-09-23 09:30:00,"26,5","53,6",360,"2,65","2,8","2,8","2,8",0,592,"45,6",29,0,0,0,no ventilation,1780,"21,9",75,9,17,41,"0,2"
2024-09-23 09:35:00,"26,5","53,6",359,"2,86","3,02","3,02","3,02",0,590,"36,7",28,0,0,0,no ventilation,1785,"21,9",75,9,17,41,"0,2"
2024-09-23 09:40:00,"26,5","53,6",356,"2,58","2,72","2,72","2,72",0,591,41,27,0,0,0,no ventilation,1790,"21,9",75,9,17,41,"0,2"
2024-09-23 09:45:00,"26,5","53,6",358,"2,67","2,83","2,83","2,83",0,591,"43,3",26,0,0,0,no ventilation,1795,"21,9",75,9,17,41,"0,2"
2024-09-23 09:50:00,"26,6","53,6",356,"2,7","2,86","2,86","2,86",0,591,"37,9",27,0,0,0,no ventilation,1800,"21,9",75,9,17,41,"0,2"
2024-09-23 09:55:00,"26,6","53,6",355,"2,64","2,79","2,79","2,79",0,591,"43,2",28,0,0,0,no ventilation,1805,"21,9",75,9,17,41,"0,2"
2024-09-23 10:00:00,"26,6","53,6",355,"2,74","2,9","2,9","2,9",0,591,43,26,0,0,0,no ventilation,1810,"22,3",72,7,12,15,"0,1"
2024-09-23 10:05:00,"26,6","53,6",357,"2,75","2,91","2,91","2,91",0,592,"42,1",27,0,0,0,no ventilation,1815,"22,3",72,7,12,15,"0,1"
2024-09-23 10:10:00,"26,6","53,6",362,"2,87","3,04","3,04","3,04",0,592,"48,8",28,0,0,0,no ventilation,1820,"22,3",72,7,12,15,"0,1"
2024-09-23 10:15:00,"26,6","53,6",364,"2,87","3,03","3,03","3,03",0,592,"35,9",28,0,0,0,no ventilation,1825,"22,3",72,7,12,15,"0,1"
2024-09-23 10:20:00,"26,6","53,6",362,"2,67","2,82","2,82","2,82",0,592,"34,7",28,0,0,0,no ventilation,1830,"22,3",72,7,12,15,"0,1"
2024-09-23 10:25:00,"26,6","53,6",357,"2,67","2,82","2,82","2,82",0,591,"44,7",27,0,0,0,no ventilation,1835,"22,3",72,7,12,15,"0,1"
2024-09-23 10:30:00,"26,6","53,8",353,"2,71","2,86","2,86","2,86",0,591,"42,4",28,0,0,0,no ventilation,1840,"22,5",72,7,12,15,"0,1"
2024-09-23 10:35:00,"26,6","53,8",353,"2,83","2,99","2,99","2,99",0,591,"41,7",27,0,0,0,no ventilation,1845,"22,5",72,7,12,15,"0,1"
2024-09-23 10:40:00,"26,6","53,8",359,"2,83","2,99","2,99","2,99",0,591,"41,5",29,0,0,0,no ventilation,1850,"22,5",72,7,12,15,"0,1"
2024-09-23 10:45:00,"26,6","53,8",361,"2,85","3,02","3,02","3,02",0,591,"42,7",29,0,0,0,no ventilation,1855,"22,5",72,7,12,15,"0,1"
2024-09-23 10:50:00,"26,6","53,8",353,"2,93","3,1","3,1","3,1",0,592,"42,6",28,0,0,0,no ventilation,1860,"22,5",72,7,12,15,"0,1"
2024-09-23 10:55:00,"26,6","53,8",352,"3,08","3,25","3,25","3,25",0,592,"41,7",28,0,0,0,no ventilation,1865,"22,5",72,7,12,15,"0,1"
2024-09-23 11:00:00,"26,6","53,8",348,"2,8","2,96","2,96","2,96",0,594,42,28,0,0,0,no ventilation,1870,"21,9",82,9,17,15,"0,3"
2024-09-23 11:05:00,"26,6","53,6",348,"2,96","3,13","3,13","3,13",0,594,"42,8",28,0,0,0,no ventilation,1875,"21,9",82,9,17,15,"0,3"
2024-09-23 11:10:00,"26,6","53,6",351,"2,99","3,16","3,16","3,16",0,596,"40,2",27,0,0,0,no ventilation,1880,"21,9",82,9,17,15,"0,3"
2024-09-23 11:15:00,"26,6","53,6",349,"2,97","3,14","3,14","3,14",0,597,"39,4",27,0,0,0,no ventilation,1885,"21,9",82,9,17,15,"0,3"
2024-09-23 11:20:00,"26,6","53,8",354,"3,23","3,42","3,42","3,42",0,597,"41,3",27,0,0,0,no ventilation,1890,"21,9",82,9,17,15,"0,3"
2024-09-23 11:25:00,"26,6","53,8",354,"3,01","3,18","3,18","3,18",0,597,"39,9",28,0,0,0,no ventilation,1895,"21,9",82,9,17,15,"0,3"
2024-09-23 11:30:00,"26,6","53,8",355,"2,99","3,17","3,17","3,17",0,598,"43,1",29,0,0,0,no ventilation,1900,"21,1",89,9,17,15,"0,3"
2024-09-23 11:35:00,"26,6","53,8",355,"2,93","3,1","3,1","3,1",0,598,44,27,0,0,0,no ventilation,1905,"21,1",89,9,17,15,"0,3"
2024-09-23 11:40:00,"26,6","53,8",350,"3,14","3,32","3,32","3,32",0,597,"42,8",28,0,0,0,no ventilation,1910,"21,1",89,9,17,15,"0,3"
2024-09-23 11:45:00,"26,6","53,8",349,"3,19","3,37","3,37","3,37",0,597,"40,3",27,0,0,0,no ventilation,1915,"21,1",89,9,17,15,"0,3"
2024-09-23 11:50:00,"26,6","53,6",351,"2,97","3,14","3,14","3,14",0,599,47,27,0,0,0,no ventilation,1920,"21,1",89,9,17,15,"0,3"
2024-09-23 11:55:00,"26,7","53,6",355,"2,96","3,13","3,13","3,13",0,600,"43,1",28,0,0,0,no ventilation,1925,"21,1",89,9,17,15,"0,3"
2024-09-23 12:00:00,"26,7","53,6",354,"3,05","3,23","3,23","3,23",0,601,43,29,0,0,0,no ventilation,1930,"19,9",97,8,17,22,"0,2"
2024-09-23 12:05:00,"26,7","53,6",353,"2,97","3,14","3,14","3,14",0,601,"40,6",27,0,0,0,no ventilation,1935,"19,9",97,8,17,22,"0,2"
2024-09-23 12:10:00,"26,7","53,6",350,"3,09","3,27","3,27","3,27",0,602,42,28,0,0,0,no ventilation,1940,"19,9",97,8,17,22,"0,2"
2024-09-23 12:15:00,"26,7","53,6",355,"3,05","3,23","3,23","3,23",0,603,"43,3",26,0,0,0,no ventilation,1945,"19,9",97,8,17,22,"0,2"
2024-09-23 12:20:00,"26,7","53,6",354,"3,05","3,23","3,23","3,23",0,604,"41,7",27,0,0,0,no ventilation,1950,"19,9",97,8,17,22,"0,2"
2024-09-23 12:25:00,"26,7","53,6",351,"3,26","3,45","3,45","3,45",0,604,"48,8",27,0,0,0,no ventilation,1955,"19,9",97,8,17,22,"0,2"
2024-09-23 12:30:00,"26,7","53,6",345,"2,99","3,17","3,17","3,17",0,606,"42,1",28,0,0,0,no ventilation,1960,"19,6",92,8,17,22,"0,2"
2024-09-23 12:35:00,"26,7","53,6",350,"3,21","3,4","3,4","3,4",0,606,"44,3",28,0,0,0,no ventilation,1965,"19,6",92,8,17,22,"0,2"
2024-09-23 12:40:00,"26,7","53,6",350,"3,17","3,35","3,35","3,35",0,607,"43,7",30,0,0,0,no ventilation,1970,"19,6",92,8,17,22,"0,2"
2024-09-23 12:45:00,"26,7","53,6",351,"3,11","3,28","3,28","3,28",0,606,"42,3",27,0,0,0,no ventilation,1975,"19,6",92,8,17,22,"0,2"
2024-09-23 12:50:00,"26,7","53,6",343,"3,14","3,32","3,32","3,32",0,607,"37,2",28,0,0,0,no ventilation,1980,"19,6",92,8,17,22,"0,2"
2024-09-23 12:55:00,"26,7","53,6",346,"3,09","3,27","3,27","3,27",0,606,"44,5",26,0,0,0,no ventilation,1985,"19,6",92,8,17,22,"0,2"
2024-09-23 13:00:00,"26,7","53,6",353,"3,02","3,19","3,19","3,19",0,607,"42,9",27,0,0,0,no ventilation,1990,"18,7",91,8,14,14,"0,2"
2024-09-23 13:05:00,"26,7","53,6",353,"3,1","3,28","3,28","3,28",0,607,"43,4",29,0,0,0,no ventilation,1995,"18,7",91,8,14,14,"0,2"
2024-09-23 13:10:00,"26,7","53,6",355,"3,2","3,39","3,39","3,39",0,607,"44,7",26,0,0,0,no ventilation,2000,"18,7",91,8,14,14,"0,2"
2024-09-23 13:15:00,"26,7","53,6",351,"3,1","3,28","3,28","3,28",0,607,"41,2",28,0,0,0,no ventilation,2005,"18,7",91,8,14,14,"0,2"
2024-09-23 13:20:00,"26,7","53,6",349,"3,23","3,41","3,41","3,41",0,607,"44,9",27,0,0,0,no ventilation,2010,"18,7",91,8,14,14,"0,2"
2024-09-23 13:25:00,"26,7","53,6",347,"3,18","3,36","3,36","3,36",0,607,43,27,0,0,0,no ventilation,2015,"18,7",91,8,14,14,"0,2"
2024-09-23 13:30:00,"26,7","53,6",354,"3,07","3,24","3,24","3,24",0,607,"41,6",26,0,0,0,no ventilation,2020,"21,1",75,8,14,14,"0,2"
2024-09-23 13:35:00,"26,7","53,6",358,"3,3","3,49","3,49","3,49",0,607,"43,6",28,0,0,0,no ventilation,2025,"21,1",75,8,14,14,"0,2"
2024-09-23 13:40:00,"26,7","53,6",356,"3,3","3,49","3,49","3,49",0,607,"43,4",29,0,0,0,no ventilation,2030,"21,1",75,8,14,14,"0,2"
2024-09-23 13:45:00,"26,7","53,6",352,"3,44","3,64","3,64","3,64",0,607,"47,2",28,0,0,0,no ventilation,2035,"21,1",75,8,14,14,"0,2"
2024-09-23 13:50:00,"26,7","53,8",351,"3,33","3,52","3,52","3,52",0,605,"44,8",27,0,0,0,no ventilation,2040,"21,1",75,8,14,14,"0,2"
2024-09-23 13:55:00,"26,7","53,8",348,"3,15","3,33","3,33","3,33",0,604,"47,3",26,0,0,0,no ventilation,2045,"21,1",75,8,14,14,"0,2"
2024-09-23 14:00:00,"26,7","53,8",350,"3,37","3,56","3,56","3,56",0,602,"46,1",28,0,0,0,no ventilation,2050,"22,1",72,9,14,21,"0,3"
2024-09-23 14:05:00,"26,7","53,8",348,"3,4","3,6","3,6","3,6",0,601,"40,6",28,0,0,0,no ventilation,2055,"22,1",72,9,14,21,"0,3"
2024-09-23 14:10:00,"26,7","53,8",349,"3,47","3,67","3,67","3,67",0,601,"43,7",28,0,0,0,no ventilation,2060,"22,1",72,9,14,21,"0,3"
2024-09-23 14:15:00,"26,7","53,9",352,"3,25","3,43","3,43","3,43",0,601,"41,2",27,0,0,0,no ventilation,2065,"22,1",72,9,14,21,"0,3"
2024-09-23 14:20:00,"26,7","53,8",356,"3,51","3,71","3,71","3,71",0,601,43,28,0,0,0,no ventilation,2070,"22,1",72,9,14,21,"0,3"
2024-09-23 14:25:00,"26,7","53,9",360,"3,46","3,66","3,66","3,66",0,601,"42,9",27,0,0,0,no ventilation,2075,"22,1",72,9,14,21,"0,3"
2024-09-23 14:30:00,"26,7","53,9",359,"3,37","3,56","3,56","3,56",0,601,"43,3",27,0,0,0,no ventilation,2080,"22,2",75,9,14,21,"0,3"
2024-09-23 14:35:00,"26,7","53,9",358,"3,33","3,52","3,52","3,52",0,601,44,27,0,0,0,no ventilation,2085,"22,2",75,9,14,21,"0,3"
2024-09-23 14:40:00,"26,7","53,9",358,"3,58","3,78","3,78","3,78",0,602,"45,1",27,0,0,0,no ventilation,2090,"22,2",75,9,14,21,"0,3"
2024-09-23 14:45:00,"26,7","53,9",356,"3,62","3,82","3,82","3,82",0,601,"41,8",27,0,0,0,no ventilation,2095,"22,2",75,9,14,21,"0,3"
2024-09-23 14:50:00,"26,7",54,359,"3,63","3,84","3,84","3,84",0,601,"40,9",28,0,0,0,no ventilation,2100,"22,2",75,9,14,21,"0,3"
2024-09-23 14:55:00,"26,7",54,359,"3,62","3,83","3,83","3,83",0,601,"43,4",28,0,0,0,no ventilation,2105,"22,2",75,9,14,21,"0,3"
2024-09-23 15:00:00,"26,7",54,357,"3,67","3,88","3,88","3,88",0,599,"44,6",28,0,0,0,no ventilation,2110,"22,1",75,8,12,15,"0,3"
2024-09-23 15:05:00,"26,7",54,353,"4,07","4,3","4,3","4,3",0,597,"42,6",26,0,0,0,no ventilation,2115,"22,1",75,8,12,15,"0,3"
2024-09-23 15:10:00,"26,7",54,355,"3,67","3,88","3,88","3,88",0,597,"42,4",28,0,0,0,no ventilation,2120,"22,1",75,8,12,15,"0,3"
2024-09-23 15:15:00,"26,7",54,355,"3,76","3,97","3,97","3,97",0,597,"42,7",28,0,0,0,no ventilation,2125,"22,1",75,8,12,15,"0,3"
2024-09-23 15:20:00,"26,7",54,354,"3,61","3,82","3,82","3,82",0,596,"40,8",28,0,0,0,no ventilation,2130,"22,1",75,8,12,15,"0,3"
2024-09-23 15:25:00,"26,7","53,9",349,"3,78",4,4,4,0,595,"40,6",27,0,0,0,no ventilation,2135,"22,1",75,8,12,15,"0,3"
2024-09-23 15:30:00,"26,7","53,9",350,"3,83","4,05","4,05","4,05",0,595,"43,1",27,0,0,0,no ventilation,2140,"22,6",74,8,12,15,"0,3"
2024-09-23 15:35:00,"26,7","53,9",353,"3,87","4,09","4,09","4,09",0,595,"40,2",27,0,0,0,no ventilation,2145,"22,6",74,8,12,15,"0,3"
2024-09-23 15:40:00,"26,7","53,9",355,"3,86","4,08","4,08","4,08",0,593,"42,6",28,0,0,0,no ventilation,2150,"22,6",74,8,12,15,"0,3"
2024-09-23 15:45:00,"26,7","53,9",356,"3,99","4,22","4,22","4,22",0,594,"40,7",26,0,0,0,no ventilation,2155,"22,6",74,8,12,15,"0,3"
2024-09-23 15:50:00,"26,7","53,9",357,"3,73","3,94","3,94","3,94",0,594,"44,6",28,0,0,0,no ventilation,2160,"22,6",74,8,12,15,"0,3"
2024-09-23 15:55:00,"26,7","53,9",357,"3,86","4,08","4,08","4,08",0,592,"47,7",28,0,0,0,no ventilation,2165,"22,6",74,8,12,15,"0,3"
2024-09-23 16:00:00,"26,7","53,8",356,"3,97","4,19","4,19","4,19",0,593,"43,8",28,0,0,0,no ventilation,2170,"21,8",78,8,13,13,"0,3"
2024-09-23 16:05:00,"26,7","53,8",348,"3,99","4,22","4,22","4,22",0,592,"42,1",28,0,0,0,no ventilation,2175,"21,8",78,8,13,13,"0,3"
2024-09-23 16:10:00,"26,7","53,8",348,"3,92","4,15","4,15","4,15",0,594,42,26,0,0,0,no ventilation,2180,"21,8",78,8,13,13,"0,3"
2024-09-23 16:15:00,"26,7","53,8",352,"3,82","4,04","4,04","4,04",0,594,"41,9",26,0,0,0,no ventilation,2185,"21,8",78,8,13,13,"0,3"
2024-09-23 16:20:00,"26,7","53,8",351,"4,11","4,35","4,35","4,35",0,594,"43,2",25,0,0,0,no ventilation,2190,"21,8",78,8,13,13,"0,3"
2024-09-23 16:25:00,"26,7","53,8",353,"3,93","4,16","4,16","4,16",0,594,"41,4",28,0,0,0,no ventilation,2195,"21,8",78,8,13,13,"0,3"
2024-09-23 16:30:00,"26,7","53,8",353,"3,99","4,22","4,22","4,22",0,593,"40,4",27,0,0,0,no ventilation,2200,"21,7",80,8,13,13,"0,3"
2024-09-23 16:35:00,"26,7","53,8",352,"4,03","4,26","4,26","4,26",0,592,"44,1",27,0,0,0,no ventilation,2205,"21,7",80,8,13,13,"0,3"
2024-09-23 16:40:00,"26,7","53,8",355,"3,96","4,18","4,18","4,18",0,592,"40,2",28,0,0,0,no ventilation,2210,"21,7",80,8,13,13,"0,3"
2024-09-23 16:45:00,"26,7","53,8",355,"4,01","4,24","4,24","4,24",0,592,"41,2",28,0,0,0,no ventilation,2215,"21,7",80,8,13,13,"0,3"
2024-09-23 16:50:00,"26,7","53,8",351,"4,1","4,34","4,34","4,34",0,591,"41,4",26,0,0,0,no ventilation,2220,"21,7",80,8,13,13,"0,3"
2024-09-23 16:55:00,"26,7","53,8",351,"4,15","4,39","4,39","4,39",0,592,"43,4",27,0,0,0,no ventilation,2225,"21,7",80,8,13,13,"0,3"
2024-09-23 17:00:00,"26,7","53,8",347,"4,09","4,32","4,32","4,32",0,591,"41,3",27,0,0,0,no ventilation,2230,"21,3",83,8,13,10,"0,3"
2024-09-23 17:05:00,"26,7","53,8",348,"4,23","4,48","4,48","4,48",0,589,43,27,0,0,0,no ventilation,2235,"21,3",83,8,13,10,"0,3"
2024-09-23 17:10:00,"26,7","53,8",347,"4,24","4,48","4,48","4,48",0,591,"42,1",27,0,0,0,no ventilation,2240,"21,3",83,8,13,10,"0,3"
2024-09-23 17:15:00,"26,7","53,6",349,"4,23","4,47","4,47","4,47",0,592,"42,1",27,0,0,0,no ventilation,2245,"21,3",83,8,13,10,"0,3"
2024-09-23 17:20:00,"26,7","53,6",348,"4,16","4,39","4,39","4,39",0,592,"39,2",27,0,0,0,no ventilation,2250,"21,3",83,8,13,10,"0,3"
2024-09-23 17:25:00,"26,7","53,6",351,"4,13","4,37","4,37","4,37",0,592,"43,2",27,0,0,0,no ventilation,2255,"21,3",83,8,13,10,"0,3"
2024-09-23 17:30:00,"26,7","53,8",347,"4,15","4,39","4,39","4,39",0,591,"42,4",28,0,0,0,no ventilation,2260,"20,8",87,8,13,10,"0,3"
2024-09-23 17:35:00,"26,7","53,8",345,"4,42","4,67","4,67","4,67",0,591,"42,6",29,0,0,0,no ventilation,2265,"20,8",87,8,13,10,"0,3"
2024-09-23 17:40:00,"26,7","53,8",345,"4,17","4,41","4,41","4,41",0,593,"41,5",28,0,0,0,no ventilation,2270,"20,8",87,8,13,10,"0,3"
2024-09-23 17:45:00,"26,7","53,8",346,"4,3","4,55","4,55","4,55",0,594,"46,2",31,0,0,0,no ventilation,2275,"20,8",87,8,13,10,"0,3"
2024-09-23 17:50:00,"26,7","53,8",353,"4,04","4,27","4,27","4,27",0,595,"43,8",27,0,0,0,no ventilation,2280,"20,8",87,8,13,10,"0,3"
2024-09-23 17:55:00,"26,7","53,8",357,"4,15","4,39","4,39","4,39",0,597,"45,9",27,0,0,0,no ventilation,2285,"20,8",87,8,13,10,"0,3"
2024-09-23 18:00:00,"26,7","53,9",353,"4,29","4,53","4,53","4,53",0,597,"36,9",27,0,0,0,no ventilation,2290,21,87,8,13,14,"0,3"
2024-09-23 18:05:00,"26,7","53,9",352,"4,28","4,52","4,52","4,52",0,598,"42,6",26,0,0,0,no ventilation,2295,21,87,8,13,14,"0,3"
2024-09-23 18:10:00,"26,7","53,9",353,"4,2","4,44","4,44","4,44",0,599,"43,3",28,0,0,0,no ventilation,2300,21,87,8,13,14,"0,3"
2024-09-23 18:15:00,"26,7","53,9",354,"4,06","4,29","4,29","4,29",0,600,"43,1",28,0,0,0,no ventilation,2305,21,87,8,13,14,"0,3"
2024-09-23 18:20:00,"26,7","53,9",351,"4,27","4,51","4,51","4,51",0,599,"42,1",28,0,0,0,no ventilation,2310,21,87,8,13,14,"0,3"
2024-09-23 18:25:00,"26,7","53,9",352,"4,18","4,42","4,42","4,42",0,600,43,28,0,0,0,no ventilation,2315,21,87,8,13,14,"0,3"
2024-09-23 18:30:00,"26,7","53,9",353,"4,21","4,45","4,45","4,45",0,601,"38,5",28,0,0,0,no ventilation,2320,"20,6",90,8,13,14,"0,3"
2024-09-23 18:35:00,"26,7",54,356,"4,19","4,43","4,43","4,43",0,600,"43,9",27,0,0,0,no ventilation,2325,"20,6",90,8,13,14,"0,3"
2024-09-23 18:40:00,"26,7",54,356,"4,17","4,41","4,41","4,41",0,600,"44,1",27,0,0,0,no ventilation,2330,"20,6",90,8,13,14,"0,3"
2024-09-23 18:45:00,"26,7",54,352,"4,21","4,45","4,45","4,45",0,600,"44,1",27,0,0,0,no ventilation,2335,"20,6",90,8,13,14,"0,3"
2024-09-23 18:50:00,"26,7",54,353,"4,27","4,51","4,51","4,51",0,601,"43,3",26,0,0,0,no ventilation,2340,"20,6",90,8,13,14,"0,3"
2024-09-23 18:55:00,"26,7",54,354,"4,25","4,5","4,5","4,5",0,602,42,28,0,0,0,no ventilation,2345,"20,6",90,8,13,14,"0,3"
2024-09-23 19:00:00,"26,7",54,355,"4,04","4,27","4,27","4,27",0,602,"39,4",28,0,0,0,no ventilation,2350,"20,3",92,9,14,15,"0,3"
2024-09-23 19:05:00,"26,7",54,354,"3,96","4,18","4,18","4,18",0,604,"41,8",28,0,0,0,no ventilation,2355,"20,3",92,9,14,15,"0,3"
2024-09-23 19:10:00,"26,7",54,348,"4,1","4,34","4,34","4,34",0,604,42,28,0,0,0,no ventilation,2360,"20,3",92,9,14,15,"0,3"
2024-09-23 19:15:00,"26,7",54,345,"4,16","4,4","4,4","4,4",0,604,"42,2",26,0,0,0,no ventilation,2365,"20,3",92,9,14,15,"0,3"
2024-09-23 19:20:00,"26,7",54,346,"4,19","4,43","4,43","4,43",0,604,"39,3",27,0,0,0,no ventilation,2370,"20,3",92,9,14,15,"0,3"
2024-09-23 19:25:00,"26,7","54,1",350,"4,17","4,4","4,4","4,4",0,604,"40,7",28,0,0,0,no ventilation,2375,"20,3",92,9,14,15,"0,3"
2024-09-23 19:30:00,"26,7",54,354,"4,13","4,37","4,37","4,37",0,604,"40,3",26,0,0,0,no ventilation,2380,"20,1",97,9,14,15,"0,3"
2024-09-23 19:35:00,"26,7",54,355,"4,19","4,43","4,43","4,43",0,606,"41,3",28,0,0,0,no ventilation,2385,"20,1",97,9,14,15,"0,3"
2024-09-23 19:40:00,"26,7","54,1",355,"4,14","4,38","4,38","4,38",0,607,"42,7",27,0,0,0,no ventilation,2390,"20,1",97,9,14,15,"0,3"
2024-09-23 19:45:00,"26,7","54,1",353,"4,09","4,32","4,32","4,32",0,606,"42,2",29,0,0,0,no ventilation,2395,"20,1",97,9,14,15,"0,3"
2024-09-23 19:50:00,"26,7","54,1",350,"4,11","4,35","4,35","4,35",0,607,"38,8",29,0,0,0,no ventilation,2400,"20,1",97,9,14,15,"0,3"
2024-09-23 19:55:00,"26,7","54,1",350,"4,17","4,41","4,41","4,41",0,607,"43,8",27,0,0,0,no ventilation,2405,"20,1",97,9,14,15,"0,3"
2024-09-23 20:00:00,"26,7","54,1",348,"4,26","4,5","4,5","4,5",0,607,"41,9",28,0,0,0,no ventilation,2410,"20,2",91,10,15,22,"0,3"
2024-09-23 20:05:00,"26,7","54,1",345,"4,1","4,33","4,33","4,33",0,607,"41,4",27,0,0,0,no ventilation,2415,"20,2",91,10,15,22,"0,3"
2024-09-23 20:10:00,"26,7","54,1",345,"4,2","4,44","4,44","4,44",0,607,"43,3",27,0,0,0,no ventilation,2420,"20,2",91,10,15,22,"0,3"
2024-09-23 20:15:00,"26,7","54,1",349,"4,22","4,46","4,46","4,46",0,607,"42,2",29,0,0,0,no ventilation,2425,"20,2",91,10,15,22,"0,3"
2024-09-23 20:20:00,"26,7","54,3",350,"4,11","4,34","4,34","4,34",0,607,"42,9",28,0,0,0,no ventilation,2430,"20,2",91,10,15,22,"0,3"
2024-09-23 20:25:00,"26,7","54,3",351,"4,19","4,43","4,43","4,43",0,607,"40,2",28,0,0,0,no ventilation,2435,"20,2",91,10,15,22,"0,3"
2024-09-23 20:30:00,"26,7","54,3",353,"4,21","4,46","4,46","4,46",0,606,"42,4",29,0,0,0,no ventilation,2440,"19,5",89,10,15,22,"0,3"
2024-09-23 20:35:00,"26,7","54,4",354,"4,1","4,34","4,34","4,34",0,605,"43,9",27,0,0,0,no ventilation,2445,"19,5",89,10,15,22,"0,3"
2024-09-23 20:40:00,"26,7","54,4",354,"4,12","4,36","4,36","4,36",0,603,"43,7",27,0,0,0,no ventilation,2450,"19,5",89,10,15,22,"0,3"
2024-09-23 20:45:00,"26,7","54,5",357,"4,2","4,45","4,45","4,45",0,601,"41,7",28,0,0,0,no ventilation,2455,"19,5",89,10,15,22,"0,3"
2024-09-23 20:50:00,"26,7","54,5",356,"4,16","4,4","4,4","4,4",0,599,42,29,0,0,0,no ventilation,2460,"19,5",89,10,15,22,"0,3"
2024-09-23 20:55:00,"26,7","54,5",351,"4,34","4,59","4,59","4,59",0,595,"42,4",27,0,0,0,no ventilation,2465,"19,5",89,10,15,22,"0,3"
2024-09-23 21:00:00,"26,7","54,5",355,"4,35","4,6","4,6","4,6",0,594,"42,9",25,0,0,0,no ventilation,2470,"19,2",88,10,16,23,"0,3"
2024-09-23 21:05:00,"26,7","54,6",355,"4,09","4,33","4,33","4,33",0,592,"45,8",27,0,0,0,no ventilation,2475,"19,2",88,10,16,23,"0,3"
2024-09-23 21:10:00,"26,7","54,6",358,"4,05","4,29","4,29","4,29",0,592,"44,1",28,0,0,0,no ventilation,2480,"19,2",88,10,16,23,"0,3"
2024-09-23 21:15:00,"26,7","54,6",359,"4,08","4,31","4,31","4,31",0,593,"40,3",27,0,0,0,no ventilation,2485,"19,2",88,10,16,23,"0,3"
2024-09-23 21:20:00,"26,7","54,6",358,"4,29","4,53","4,53","4,53",0,593,"43,8",33,0,0,0,no ventilation,2490,"19,2",88,10,16,23,"0,3"
2024-09-23 21:25:00,"26,7","54,8",371,"4,44","4,69","4,69","4,69",0,595,"39,8",36,0,0,0,no ventilation,2495,"19,2",88,10,16,23,"0,3"
2024-09-23 21:30:00,"26,7","54,8",387,"4,19","4,42","4,42","4,42",0,603,"42,2",32,0,0,0,no ventilation,2500,"19,1",87,10,16,23,"0,3"
2024-09-23 21:35:00,"26,7","54,8",418,"4,31","4,56","4,56","4,56",0,625,"39,4",34,0,0,0,no ventilation,2505,"19,1",87,10,16,23,"0,3"
2024-09-23 21:40:00,"26,7","55,6",446,"5,04","5,33","5,33","5,33",0,647,39,32,0,1,0,1 window,5,"19,1",87,10,16,23,"0,3"
2024-09-23 21:45:00,"26,7","57,7",448,"5,56","5,88","5,88","5,88",0,564,"52,2",30,0,1,0,1 window,10,"19,1",87,10,16,23,"0,3"
2024-09-23 21:50:00,"26,7","58,1",434,"5,93","6,27","6,27","6,27",0,466,"52,9",37,0,1,0,1 window,15,"19,1",87,10,16,23,"0,3"
2024-09-23 21:55:00,"26,7","57,1",448,"5,83","6,17","6,17","6,17",0,496,"46,3",38,0,1,0,1 window,20,"19,1",87,10,16,23,"0,3"
2024-09-23 22:00:00,"26,7","56,9",459,"6,21","6,57","6,57","6,57",0,572,"43,2",41,0,1,0,1 window,25,19,85,9,15,15,"0,3"
2024-09-23 22:05:00,"26,7","56,5",466,"5,95","6,29","6,29","6,29",0,615,"42,7",41,0,1,0,1 window,30,19,85,9,15,15,"0,3"
2024-09-23 22:10:00,"26,7","56,6",487,"6,67","7,05","7,05","7,05",0,651,"43,7",34,0,1,0,1 window,35,19,85,9,15,15,"0,3"
2024-09-23 22:15:00,"26,7","56,9",513,"7,71","8,16","8,16","8,16",0,677,"41,5",39,0,1,0,1 window,40,19,85,9,15,15,"0,3"
2024-09-23 22:20:00,"26,7","57,1",541,"7,73","8,18","8,18","8,18",0,699,"45,4",32,0,1,0,1 window,45,19,85,9,15,15,"0,3"
2024-09-23 22:25:00,"26,8",57,557,"7,62","8,06","8,06","8,06",0,716,"39,7",34,0,1,0,1 window,50,19,85,9,15,15,"0,3"
2024-09-23 22:30:00,"26,8","57,1",578,"8,28","8,75","8,75","8,75",0,728,43,32,0,1,0,1 window,55,"18,9",85,9,15,15,"0,3"
2024-09-23 22:35:00,"26,8","57,2",592,"13,21","13,97","13,97","13,97",0,743,"42,7",31,0,1,0,1 window,60,"18,9",85,9,15,15,"0,3"
2024-09-23 22:40:00,"26,8","57,1",604,"12,13","12,82","12,82","12,82",0,751,"44,8",35,0,1,0,1 window,65,"18,9",85,9,15,15,"0,3"
2024-09-23 22:45:00,"26,8","57,1",607,"11,2","11,84","11,84","11,84",0,753,42,36,0,1,0,1 window,70,"18,9",85,9,15,15,"0,3"
2024-09-23 22:50:00,"26,8","56,7",584,"41,98","44,39","44,39","44,39",0,753,"47,1",48,0,1,1,2 windows,5,"18,9",85,9,15,15,"0,3"
2024-09-23 22:55:00,"26,8","56,4",521,"38,41","40,61","40,61","40,61",0,634,"44,9",37,0,1,1,2 windows,10,"18,9",85,9,15,15,"0,3"
